county,fips_code,pop_density,state,total_pop
McClain County,40087,26.1370069920248,Oklahoma,38634
McCurtain County,40089,6.87775334269374,Oklahoma,32966
McIntosh County,40091,12.372198819386,Oklahoma,19819
Major County,40093,3.12039099742826,Oklahoma,7718
Marshall County,40095,17.0169428106233,Oklahoma,16376
Mayes County,40097,24.1423495138957,Oklahoma,40980
Murray County,40099,12.8676675042311,Oklahoma,13875
Muskogee County,40101,32.9148200904206,Oklahoma,69084
Noble County,40103,6.01980397654967,Oklahoma,11411
Nowata County,40105,7.0856383489941,Oklahoma,10383
Okfuskee County,40107,7.56201317538887,Oklahoma,12115
Oklahoma County,40109,425.989527659625,Oklahoma,782051
Okmulgee County,40111,21.5317510642819,Oklahoma,38889
Osage County,40113,8.13107475785822,Oklahoma,47311
Ottawa County,40115,25.885068751447,Oklahoma,31566
Pawnee County,40117,11.1639086398451,Oklahoma,16428
Payne County,40119,45.963847540365,Oklahoma,81512
Pittsburg County,40121,13.1263984740627,Oklahoma,44382
Pontotoc County,40123,20.5575299337275,Oklahoma,38358
Pottawatomie County,40125,35.2930702040968,Oklahoma,72000
Pushmataha County,40127,3.07561437382478,Oklahoma,11119
Roger Mills County,40129,1.25460298457017,Oklahoma,3708
Rogers County,40131,51.8982591497207,Oklahoma,90814
Seminole County,40133,15.2961410887208,Oklahoma,25071
Sequoyah County,40135,23.7180228032718,Oklahoma,41359
Stephens County,40137,19.513909685459,Oklahoma,43983
Texas County,40139,3.99494895004521,Oklahoma,21121
Tillman County,40141,3.33078223336982,Oklahoma,7515
Tulsa County,40143,435.157397772775,Oklahoma,642781
Wagoner County,40145,53.5248211667315,Oklahoma,77850
Washington County,40147,48.3271792394326,Oklahoma,52001
Washita County,40149,4.39998639144867,Oklahoma,11432
Woods County,40151,2.73927781550016,Oklahoma,9127
Woodward County,40153,6.51594563931058,Oklahoma,20967
Baker County,41001,2.01157896440143,Oregon,15984
Benton County,41003,51.3406277385844,Oregon,89780
Clackamas County,41005,83.7533759694779,Oregon,405788
Clatsop County,41007,17.9786242773207,Oregon,38562
Columbia County,41009,29.8332398571,Oregon,50851
Coos County,41011,15.315037571779,Oregon,63308
Crook County,41013,2.89515511375029,Oregon,22337
Curry County,41015,5.33658846624705,Oregon,22507
Deschutes County,41017,23.1129110798434,Oregon,180640
Douglas County,41019,8.30553484540074,Oregon,108323
Gilliam County,41021,0.611176039475829,Oregon,1907
Grant County,41023,0.612521990898525,Oregon,7183
Harney County,41025,0.275372597067054,Oregon,7228
Hood River County,41027,17.10615390385,Oregon,23131
Jackson County,41029,29.7238107554776,Oregon,214267
Jefferson County,41031,5.01367505488776,Oregon,23143
Josephine County,41033,20.1412164370712,Oregon,85481
Klamath County,41035,4.30818293883641,Oregon,66310
Lake County,41037,0.37207866296494,Oregon,7843
Lane County,41039,31.2570702659662,Oregon,368882
Lincoln County,41041,18.8565598845291,Oregon,47881
Linn County,41043,20.742324478479,Oregon,122870
Malheur County,41045,1.18829076456978,Oregon,30431
Marion County,41047,109.743370987885,Oregon,335553
Morrow County,41049,2.13251582971064,Oregon,11215
Multnomah County,41051,715.275377496115,Oregon,798647
Polk County,41053,42.4323644554184,Oregon,81427
Sherman County,41055,0.752407833045395,Oregon,1605
Tillamook County,41057,9.13305677111626,Oregon,26076
Umatilla County,41059,9.23369788602913,Oregon,76898
Union County,41061,4.93365839606412,Oregon,26028
Wallowa County,41063,0.849796256990401,Oregon,6924
Wasco County,41065,4.19418432339164,Oregon,25866
Washington County,41067,310.164458597462,Oregon,581821
Wheeler County,41069,0.32084779272761,Oregon,1426
Yamhill County,41071,55.9927328487135,Oregon,103820
Adams County,42001,75.9334566709364,Pennsylvania,102023
Allegheny County,42003,648.103860366394,Pennsylvania,1225561
Armstrong County,42005,39.2090970831933,Pennsylvania,66331
Beaver County,42007,148.232833056137,Pennsylvania,166896
Bedford County,42009,18.5407191911067,Pennsylvania,48611
Berks County,42011,187.846826301422,Pennsylvania,416642
Blair County,42013,90.9386563095006,Pennsylvania,123842
Bradford County,42015,20.6285944951135,Pennsylvania,61304
Bucks County,42017,400.118508718221,Pennsylvania,626370
Butler County,42019,91.3441609024843,Pennsylvania,186566
Cambria County,42021,75.4691612766929,Pennsylvania,134550
Cameron County,42023,4.56621290223154,Pennsylvania,4686
Carbon County,42025,64.7089589945943,Pennsylvania,63931
Centre County,42027,56.1632729042276,Pennsylvania,161443
Chester County,42029,266.047417050911,Pennsylvania,517156
Clarion County,42031,24.9505350357467,Pennsylvania,38827
Clearfield County,42033,27.0569053425368,Pennsylvania,80216
Clinton County,42035,16.989667786191,Pennsylvania,39074
Columbia County,42037,52.9234682923893,Pennsylvania,66220
Crawford County,42039,32.8638196141633,Pennsylvania,86164
Cumberland County,42041,175.132053456229,Pennsylvania,247433
Dauphin County,42043,201.923214480524,Pennsylvania,274515
Delaware County,42045,1183.66103608761,Pennsylvania,563527
Elk County,42047,14.2837409246655,Pennsylvania,30608
Erie County,42049,133.344391732901,Pennsylvania,275972
Fayette County,42051,64.6268140453684,Pennsylvania,132289
Forest County,42053,6.64272641080762,Pennsylvania,7351
Franklin County,42055,76.873624129824,Pennsylvania,153751
Fulton County,42057,12.8003213517763,Pennsylvania,14506
Greene County,42059,24.900432642939,Pennsylvania,37144
Huntingdon County,42061,20.0504347738422,Pennsylvania,45421
Indiana County,42063,40.0137161914445,Pennsylvania,85755
Jefferson County,42065,26.0884516549451,Pennsylvania,44084
Juniata County,42067,24.2326090052396,Pennsylvania,24562
Lackawanna County,42069,177.959175346806,Pennsylvania,211454
Lancaster County,42071,220.218668100779,Pennsylvania,538347
Lawrence County,42073,94.1938299919599,Pennsylvania,87382
Lebanon County,42075,147.986510524909,Pennsylvania,138674
Lehigh County,42077,405.574784136813,Pennsylvania,362613
Luzerne County,42079,137.85179535632,Pennsylvania,317884
Lycoming County,42081,36.0913484129061,Pennsylvania,114859
McKean County,42083,16.4845740239881,Pennsylvania,41806
Mercer County,42085,64.6563143837976,Pennsylvania,112630
Mifflin County,42087,43.5486579294043,Pennsylvania,46362
Monroe County,42089,106.37825091639,Pennsylvania,167586
Montgomery County,42091,656.591561104439,Pennsylvania,821301
Montour County,42093,54.2323642296808,Pennsylvania,18294
Northampton County,42095,315.213109283897,Pennsylvania,301778
Northumberland County,42097,77.8313122604817,Pennsylvania,92325
Perry County,42099,32.1541603477523,Pennsylvania,45924
Philadelphia County,42101,4531.77182152852,Pennsylvania,1575522
Pike County,42103,39.3200923627255,Pennsylvania,55498
Potter County,42105,6.04760523876994,Pennsylvania,16937
Schuylkill County,42107,71.1850314677509,Pennsylvania,143555
Snyder County,42109,47.5207079946182,Pennsylvania,40466
Somerset County,42111,26.934956364873,Pennsylvania,74949
Sullivan County,42113,5.30060611714419,Pennsylvania,6177
Susquehanna County,42115,19.382566460591,Pennsylvania,41340
Tioga County,42117,14.0393599425766,Pennsylvania,41226
Union County,42119,55.1297894540745,Pennsylvania,45114
Venango County,42121,29.9910501257463,Pennsylvania,52376
Warren County,42123,17.4832329507541,Pennsylvania,40035
Washington County,42125,93.5068812555377,Pennsylvania,207547
Wayne County,42127,27.4237279216774,Pennsylvania,51536
Westmoreland County,42129,133.234220722871,Pennsylvania,354751
Wyoming County,42131,26.8100777908479,Pennsylvania,27588
York County,42133,189.597015841507,Pennsylvania,444014
Bristol County,44001,782.228773250451,Rhode Island,48900
Kent County,44003,375.343106367366,Rhode Island,163861
Newport County,44005,313.122048563208,Rhode Island,83075
Providence County,44007,598.297855034495,Rhode Island,634533
Washington County,44009,148.027610708148,Rhode Island,126242
Abbeville County,45001,19.3724049172008,South Carolina,24657
Aiken County,45003,60.199841033341,South Carolina,166926
Allendale County,45005,8.71753759395985,South Carolina,9214
Anderson County,45007,106.008134260326,South Carolina,195995
Bamberg County,45009,14.3303725079137,South Carolina,14600
Barnwell County,45011,15.1919149227249,South Carolina,21577
Beaufort County,45013,122.40139523679,South Carolina,182658
Berkeley County,45015,73.1423837106105,South Carolina,209065
Calhoun County,45017,14.9040815935145,South Carolina,14713
Charleston County,45019,166.025133721354,South Carolina,394708
Cherokee County,45021,55.6681803360999,South Carolina,56711
Chester County,45023,21.4948757994146,South Carolina,32326
Chesterfield County,45025,22.2415239405079,South Carolina,46024
Clarendon County,45027,21.6390440169968,South Carolina,34017
Colleton County,45029,13.7296337340258,South Carolina,37568
Darlington County,45031,46.3161480626616,South Carolina,67253
Dillon County,45033,29.425794224953,South Carolina,30871
Dorchester County,45035,105.574200874212,South Carolina,155474
Edgefield County,45037,20.6397465269808,South Carolina,26769
Fairfield County,45039,12.7778399651034,South Carolina,22712
Florence County,45041,66.8307417704068,South Carolina,138561
Georgetown County,45043,29.2250338775805,South Carolina,61605
Greenville County,45045,245.119501334035,South Carolina,498402
Greenwood County,45047,59.6604195217723,South Carolina,70264
Hampton County,45049,13.6569134622091,South Carolina,19807
Horry County,45051,109.295184394848,South Carolina,320915
Jasper County,45053,16.4421227158772,South Carolina,27900
Kershaw County,45055,34.206334773398,South Carolina,64361
Lancaster County,45057,62.9683136921257,South Carolina,89546
Laurens County,45059,36.0863221371645,South Carolina,66710
Lee County,45061,16.5723435408939,South Carolina,17606
Lexington County,45063,158.152762127915,South Carolina,286316
McCormick County,45065,10.3274764626023,South Carolina,9606
Marion County,45067,24.9074196176618,South Carolina,31562
Marlboro County,45069,21.8293627797478,South Carolina,27131
Newberry County,45071,23.3288841949795,South Carolina,38068
Oconee County,45073,47.2707545187344,South Carolina,76696
Orangeburg County,45075,30.8696626352344,South Carolina,88454
Pickens County,45077,95.3732779961536,South Carolina,122746
Richland County,45079,208.144127891068,South Carolina,408263
Saluda County,45081,17.3052115089899,South Carolina,20299
Spartanburg County,45083,144.449365921823,South Carolina,302195
Sumter County,45085,62.1147662818844,South Carolina,106995
Union County,45087,20.7584834464146,South Carolina,27644
Williamsburg County,45089,13.1408534980131,South Carolina,31794
York County,45091,146.710520773669,South Carolina,258641
Aurora County,46003,1.50362182714036,South Dakota,2759
Beadle County,46005,5.63612572567925,South Dakota,18374
Bennett County,46007,1.12019789037209,South Dakota,3437
Bon Homme County,46009,4.77464070957122,South Dakota,6969
Brookings County,46011,16.687232494364,South Dakota,34239
Brown County,46013,8.75419871875527,South Dakota,38840
Brule County,46015,2.48317622242885,South Dakota,5256
Buffalo County,46017,1.68149983908178,South Dakota,2053
Butte County,46019,1.74636948925124,South Dakota,10177
Campbell County,46021,0.755178033829301,South Dakota,1435
Charles Mix County,46023,3.28726890060312,South Dakota,9344
Clark County,46025,1.48093977270466,South Dakota,3673
Clay County,46027,13.0487207889216,South Dakota,13925
Codington County,46029,15.7190125492526,South Dakota,27993
Corson County,46031,0.651608542102345,South Dakota,4168
Custer County,46033,2.12599040362154,South Dakota,8573
Davison County,46035,17.6382745804277,South Dakota,19901
Day County,46037,2.06698081358846,South Dakota,5506
Deuel County,46039,2.66974828283275,South Dakota,4306
Dewey County,46041,0.969075244086619,South Dakota,5779
Douglas County,46043,2.61991061283459,South Dakota,2930
Edmunds County,46045,1.35103791250186,South Dakota,3940
Fall River County,46047,1.50323139260332,South Dakota,6774
Faulk County,46049,0.913249341807099,South Dakota,2322
Grant County,46051,4.08909724873123,South Dakota,7217
Gregory County,46053,1.59812378304928,South Dakota,4201
Haakon County,46055,0.443991149999898,South Dakota,2082
Hamlin County,46057,4.56713565877378,South Dakota,6000
Hand County,46059,0.887149679198345,South Dakota,3301
Hanson County,46061,3.01801466725632,South Dakota,3397
Harding County,46063,0.189469123579417,South Dakota,1311
Hughes County,46065,9.17291131205714,South Dakota,17617
Hutchinson County,46067,3.47391293999284,South Dakota,7315
Hyde County,46069,0.597123449079792,South Dakota,1331
Jackson County,46071,0.680900106514009,South Dakota,3287
Jerauld County,46073,1.48898059473161,South Dakota,2029
Jones County,46075,0.292660933061515,South Dakota,735
Kingsbury County,46077,2.30435528070382,South Dakota,4967
Lake County,46079,8.62484113725465,South Dakota,12574
Lawrence County,46081,12.1778229215067,South Dakota,25234
Lincoln County,46083,36.7272984287328,South Dakota,54914
Lyman County,46085,0.909680872372643,South Dakota,3869
McCook County,46087,3.70565895388142,South Dakota,5511
McPherson County,46089,0.803018360139433,South Dakota,2364
Marshall County,46091,2.25500783202226,South Dakota,4895
Meade County,46093,3.05060014045315,South Dakota,27424
Mellette County,46095,0.606918477251169,South Dakota,2055
Miner County,46097,1.50941189725514,South Dakota,2229
Minnehaha County,46099,89.3667699015108,South Dakota,186749
Moody County,46101,4.83646684583355,South Dakota,6506
Oglala Lakota County,46102,2.64366227088014,South Dakota,14335
Pennington County,46103,15.1970124479471,South Dakota,109294
Perkins County,46105,0.391014693257454,South Dakota,2907
Potter County,46107,1.042891943736,South Dakota,2326
Roberts County,46109,3.60661705332946,South Dakota,10285
Sanborn County,46111,1.61970078803408,South Dakota,2388
Spink County,46115,1.68022013986962,South Dakota,6543
Stanley County,46117,0.801109688479837,South Dakota,2997
Sully County,46119,0.510469810015214,South Dakota,1331
Todd County,46121,2.82111866846242,South Dakota,10146
Tripp County,46123,1.30930942199291,South Dakota,5468
Turner County,46125,5.17085459022913,South Dakota,8264
Union County,46127,12.7183363428564,South Dakota,15177
Walworth County,46129,3.00211248575935,South Dakota,5510
Yankton County,46135,16.8289832235328,South Dakota,22717
Ziebach County,46137,0.553981828820771,South Dakota,2814
Anderson County,47001,86.7633558649439,Tennessee,75775
Bedford County,47003,38.7684302227866,Tennessee,47558
Benton County,47005,15.7767693361865,Tennessee,16112
Bledsoe County,47007,13.8718444397951,Tennessee,14602
Blount County,47009,88.7448476256881,Tennessee,128443
Bradley County,47011,122.79310956713,Tennessee,104557
Campbell County,47013,31.9125898508026,Tennessee,39687
Cannon County,47015,20.314177003372,Tennessee,13976
Carroll County,47017,18.1003486767496,Tennessee,28018
Carter County,47019,63.8011917077381,Tennessee,56391
Cheatham County,47021,50.9693662058943,Tennessee,39929
Chester County,47023,23.1740018237872,Tennessee,17150
Claiborne County,47025,28.085236550981,Tennessee,31613
Clay County,47027,12.5459843134649,Tennessee,7686
Cocke County,47029,31.3045146637337,Tennessee,35336
Coffee County,47031,49.0822121815581,Tennessee,54531
Crockett County,47033,21.0812815702333,Tennessee,14499
Cumberland County,47035,33.2420586515401,Tennessee,58634
Davidson County,47037,524.539773262797,Tennessee,684017
Decatur County,47039,13.5104352217118,Tennessee,11683
DeKalb County,47041,24.8631786925392,Tennessee,19601
Dickson County,47043,40.9731597691013,Tennessee,51988
Dyer County,47045,28.3177147789863,Tennessee,37576
Fayette County,47047,21.7447587248094,Tennessee,39692
Fentress County,47049,13.9337443178748,Tennessee,17994
Franklin County,47051,28.9057433121641,Tennessee,41512
Gibson County,47053,31.5001698812009,Tennessee,49175
Giles County,47055,18.4332370627134,Tennessee,29167
Grainger County,47057,31.66712654844,Tennessee,23013
Greene County,47059,42.6142390526678,Tennessee,68669
Grundy County,47061,14.2799267507778,Tennessee,13331
Hamblen County,47063,152.678963686863,Tennessee,63740
Hamilton County,47065,254.543753292287,Tennessee,357546
Hancock County,47067,11.435942690641,Tennessee,6585
Hardeman County,47069,14.7804334348632,Tennessee,25562
Hardin County,47071,17.2349792683249,Tennessee,25771
Hawkins County,47073,44.7115008206315,Tennessee,56402
Haywood County,47075,12.87641416419,Tennessee,17779
Henderson County,47077,20.6850709735049,Tennessee,27859
Henry County,47079,22.1824447329722,Tennessee,32279
Hickman County,47081,15.556714120375,Tennessee,24678
Houston County,47083,15.7607149044859,Tennessee,8176
Humphreys County,47085,13.325392229825,Tennessee,18318
Jackson County,47087,14.5302113944224,Tennessee,11615
Jefferson County,47089,74.779657225567,Tennessee,53247
Johnson County,47091,23.0142411578329,Tennessee,17789
Knox County,47093,346.494471713877,Tennessee,456185
Lake County,47095,17.5275471510814,Tennessee,7526
Lauderdale County,47097,21.512788692286,Tennessee,26297
Lawrence County,47099,26.8633474372883,Tennessee,42937
Lewis County,47101,16.3643017684279,Tennessee,11956
Lincoln County,47103,22.8211984884066,Tennessee,33711
Loudon County,47105,86.9130611814988,Tennessee,51610
McMinn County,47107,47.3726473409665,Tennessee,52773
McNairy County,47109,17.7691233891399,Tennessee,25903
Macon County,47111,29.5248883922889,Tennessee,23487
Madison County,47113,67.6983327418837,Tennessee,97682
Marion County,47115,22.0206881315715,Tennessee,28417
Marshall County,47117,33.1834591485076,Tennessee,32269
Maury County,47119,56.5332527325587,Tennessee,89776
Meigs County,47121,23.6684907840473,Tennessee,11962
Monroe County,47123,27.8633670466875,Tennessee,45876
Montgomery County,47125,140.63498731604,Tennessee,196387
Moore County,47127,18.889411426885,Tennessee,6322
Morgan County,47129,15.9681798156055,Tennessee,21596
Obion County,47131,21.6276877777983,Tennessee,30520
Overton County,47133,19.5988047707567,Tennessee,22004
Perry County,47135,7.36557762648078,Tennessee,7912
Pickett County,47137,12.0536405768412,Tennessee,5088
Polk County,47139,14.909156886645,Tennessee,16782
Putnam County,47141,73.5806144967391,Tennessee,76440
Rhea County,47143,39.9442725734969,Tennessee,32628
Roane County,47145,56.6175147284181,Tennessee,52897
Robertson County,47147,56.2105116930084,Tennessee,69344
Rutherford County,47149,191.494753251823,Tennessee,307128
Scott County,47151,15.9242487851872,Tennessee,21954
Sequatchie County,47153,21.392755493087,Tennessee,14730
Sevier County,47155,62.7466247182843,Tennessee,96287
Shelby County,47157,473.797280554142,Tennessee,937005
Smith County,47159,23.9035737353753,Tennessee,19458
Stewart County,47161,11.1696655511157,Tennessee,13301
Sullivan County,47163,146.385285644056,Tennessee,156734
Sumner County,47165,130.892407452634,Tennessee,179473
Tipton County,47167,51.7543991694122,Tennessee,61446
Trousdale County,47169,32.3255357104073,Tennessee,9573
Unicoi County,47171,36.8953964049275,Tennessee,17780
Union County,47173,33.3180757741739,Tennessee,19293
Van Buren County,47175,8.0548769047964,Tennessee,5704
Warren County,47177,36.0996867246984,Tennessee,40454
Washington County,47179,150.253192979392,Tennessee,127055
Wayne County,47181,8.75648400639452,Tennessee,16649
Weakley County,47183,22.3709822836663,Tennessee,33626
White County,47185,27.2449927032159,Tennessee,26580
Williamson County,47187,144.836740764805,Tennessee,218648
Wilson County,47189,89.6905163232464,Tennessee,132663
Anderson County,48001,21.0242802921194,Texas,57863
Andrews County,48003,4.58417453459175,Texas,17818
Angelina County,48005,42.3991209138263,Texas,87607
Aransas County,48007,37.9332476495058,Texas,24763
Archer County,48009,3.75677340335261,Texas,8789
Armstrong County,48011,0.813732655929211,Texas,1916
Atascosa County,48013,15.4587640055162,Texas,48828
Austin County,48015,17.6570099743533,Texas,29565
Bailey County,48017,3.31116059060325,Texas,7092
Bandera County,48019,10.6230058571431,Texas,21763
Bastrop County,48021,35.8972641435938,Texas,82577
Baylor County,48023,1.59829829754419,Texas,3591
Bee County,48025,14.3393560108235,Texas,32691
Bell County,48027,125.691491149465,Texas,342236
Bexar County,48029,599.558110948405,Texas,1925865
Blanco County,48031,6.14007401978722,Texas,11279
Borden County,48033,0.286099512346479,Texas,665
Bosque County,48035,7.11808888525075,Texas,18122
Bowie County,48037,40.9476980111451,Texas,93858
Brazoria County,48039,100.32982841226,Texas,353999
Brazos County,48041,144.54137209844,Texas,219193
Brewster County,48043,0.575429250751309,Texas,9216
Briscoe County,48045,0.663237203225445,Texas,1546
Brooks County,48047,2.93867619668061,Texas,7180
Brown County,48049,15.4669419870098,Texas,37834
Burleson County,48051,10.4652390537829,Texas,17863
Burnet County,48053,17.7660642274024,Texas,45750
Caldwell County,48055,29.3176956031227,Texas,41401
Calhoun County,48057,16.6122370545004,Texas,21807
Callahan County,48059,5.91148677532021,Texas,13770
Cameron County,48061,182.749266849806,Texas,421750
Camp County,48063,25.2601879697469,Texas,12813
Carson County,48065,2.53084124489572,Texas,6032
Cass County,48067,12.3982855360491,Texas,30087
Castro County,48069,3.36139112448126,Texas,7787
Chambers County,48071,26.0516761726167,Texas,40292
Cherokee County,48073,19.0320141590265,Texas,51903
Childress County,48075,4.0056439823053,Texas,7226
Clay County,48077,3.683503048777,Texas,10387
Cochran County,48079,1.44660861338296,Texas,2904
Coke County,48081,1.38705103567844,Texas,3275
Coleman County,48083,2.5653229293806,Texas,8391
Collin County,48085,433.407858893581,Texas,944350
Collingsworth County,48087,1.25948506176896,Texas,2996
Colorado County,48089,8.45233345948467,Texas,21022
Comal County,48091,93.2262995097279,Texas,135097
Comanche County,48093,5.55631287338317,Texas,13495
Concho County,48095,1.66135905099143,Texas,4233
Cooke County,48097,17.4648857704713,Texas,39571
Coryell County,48099,27.6638413774703,Texas,75389
Cottle County,48101,0.695835228255293,Texas,1623
Crane County,48103,2.37985202228651,Texas,4839
Crockett County,48105,0.49966063085711,Texas,3633
Crosby County,48107,2.51382859533624,Texas,5861
Culberson County,48109,0.226972574940636,Texas,2241
Dallam County,48111,1.86047344013983,Texas,7243
Dallas County,48113,1145.19391461404,Texas,2586552
Dawson County,48115,5.55969745296382,Texas,12964
Deaf Smith County,48117,4.87495901532138,Texas,18899
Delta County,48119,7.83984023310607,Texas,5215
Denton County,48121,354.657871814841,Texas,807047
DeWitt County,48123,8.68009123701455,Texas,20435
Dickens County,48125,0.948851640227678,Texas,2216
Dimmit County,48127,3.09809237909347,Texas,10663
Donley County,48129,1.41085255049157,Texas,3387
Duval County,48131,2.44451989496542,Texas,11355
Eastland County,48133,7.6136486394467,Texas,18270
Ector County,48135,68.0947060855723,Texas,158342
Edwards County,48137,0.374640418144079,Texas,2055
Ellis County,48139,69.6713482569525,Texas,168838
El Paso County,48141,319.210918675678,Texas,837654
Erath County,48143,14.7863916643485,Texas,41482
Falls County,48145,8.72565312015485,Texas,17299
Fannin County,48147,14.8119997667493,Texas,34175
Fayette County,48149,10.1888008536552,Texas,25066
Fisher County,48151,1.66776039550199,Texas,3883
Floyd County,48153,2.28514741615961,Texas,5872
Foard County,48155,0.771769618474554,Texas,1408
Fort Bend County,48157,331.322640165965,Texas,739342
Franklin County,48159,14.4982765765992,Texas,10679
Freestone County,48161,8.66972990583688,Texas,19709
Frio County,48163,6.60614045210438,Texas,19394
Gaines County,48165,5.22242361946982,Texas,20321
Galveston County,48167,333.273901734218,Texas,327089
Garza County,48169,2.71745374162617,Texas,6288
Gillespie County,48171,9.56245383415092,Texas,26208
Glasscock County,48173,0.613325116492367,Texas,1430
Goliad County,48175,3.41279048081621,Texas,7531
Gonzales County,48177,7.48071220954013,Texas,20667
Gray County,48179,9.45893450265317,Texas,22685
Grayson County,48181,53.2114786719019,Texas,128560
Gregg County,48183,174.413694850221,Texas,123494
Grimes County,48185,13.5472386054342,Texas,27630
Guadalupe County,48187,84.2158537716774,Texas,155137
Hale County,48189,13.1097483840724,Texas,34113
Hall County,48191,1.34339430139724,Texas,3074
Hamilton County,48193,3.81938413002264,Texas,8269
Hansford County,48195,2.32842538928007,Texas,5547
Hardeman County,48197,2.19514409896517,Texas,3952
Hardin County,48199,24.442356156773,Texas,56379
Harris County,48201,1042.13065070773,Texas,4602523
Harrison County,48203,28.5922768254501,Texas,66645
Hartley County,48205,1.52306832765785,Texas,5767
Haskell County,48207,2.48342975529736,Texas,5809
Hays County,48209,116.259946397189,Texas,204150
Hemphill County,48211,1.7300949473764,Texas,4061
Henderson County,48213,35.5536059135239,Texas,80460
Hidalgo County,48215,208.766361446875,Texas,849389
Hill County,48217,14.2541107811168,Texas,35399
Hockley County,48219,9.8447590729286,Texas,23162
Hood County,48221,52.2210578344457,Texas,56901
Hopkins County,48223,18.2360166718556,Texas,36240
Houston County,48225,7.19978820283774,Texas,22955
Howard County,48227,15.7164101615326,Texas,36667
Hudspeth County,48229,0.346184876575034,Texas,4098
Hunt County,48231,42.3401085017567,Texas,92152
Hutchinson County,48233,9.38519121646415,Texas,21571
Irion County,48235,0.559576954769846,Texas,1524
Jack County,48237,3.7476848562361,Texas,8842
Jackson County,48239,6.89864898212927,Texas,14820
Jasper County,48241,14.6040564255757,Texas,35504
Jeff Davis County,48243,0.380892480628825,Texas,2234
Jefferson County,48245,112.437564456015,Texas,255210
Jim Hogg County,48247,1.79496563039944,Texas,5282
Jim Wells County,48249,18.3828846379285,Texas,41192
Johnson County,48251,87.0833986210229,Texas,163475
Jones County,48253,8.27073522051882,Texas,19891
Karnes County,48255,7.94779638574582,Texas,15387
Kaufman County,48257,58.809857422536,Texas,118910
Kendall County,48259,24.4686336080459,Texas,41982
Kenedy County,48261,0.157516766798116,Texas,595
Kent County,48263,0.320430270036095,Texas,749
Kerr County,48265,17.9748623266836,Texas,51365
Kimble County,48267,1.3604787191283,Texas,4408
King County,48269,0.0966450266498534,Texas,228
Kinney County,48271,1.04328552465351,Texas,3675
Kleberg County,48273,13.7673615421094,Texas,31425
Knox County,48275,1.69442363312255,Texas,3733
Lamar County,48277,21.0811344730545,Texas,49532
Lamb County,48279,5.03894987810358,Texas,13262
Lampasas County,48281,11.1794138512207,Texas,20640
La Salle County,48283,1.92414283791798,Texas,7409
Lavaca County,48285,7.93976512655366,Texas,19941
Lee County,48287,10.4050743760357,Texas,16952
Leon County,48289,6.15155013675713,Texas,17098
Liberty County,48291,27.2854742193571,Texas,81862
Limestone County,48293,10.0274911377255,Texas,23515
Lipscomb County,48295,1.43682519079334,Texas,3469
Live Oak County,48297,4.50201053373317,Texas,12123
Llano County,48299,8.53180425764232,Texas,20640
Loving County,48301,0.0588836336073344,Texas,102
Lubbock County,48303,129.959318000759,Texas,301454
Lynn County,48305,2.51436751286519,Texas,5808
McCulloch County,48307,2.93417115241428,Texas,8098
McLennan County,48309,92.4857483664463,Texas,248429
McMullen County,48311,0.224249738101542,Texas,662
Madison County,48313,11.7040506883547,Texas,14128
Marion County,48315,10.2211376221867,Texas,10083
Martin County,48317,2.3690516711058,Texas,5614
Mason County,48319,1.72966072098891,Texas,4161
Matagorda County,48321,12.9807009828232,Texas,36743
Maverick County,48323,17.4934183947971,Texas,57970
Medina County,48325,14.3719304702469,Texas,49334
Menard County,48327,0.908725914753073,Texas,2123
Midland County,48329,70.4197334989774,Texas,164194
Milam County,48331,9.36442273639666,Texas,24664
Mills County,48333,2.52958527493796,Texas,4902
Mitchell County,48335,3.62671541451339,Texas,8558
Montague County,48337,8.05007110215243,Texas,19409
Montgomery County,48339,205.321086912675,Texas,554445
Moore County,48341,9.35582042731036,Texas,21801
Morris County,48343,19.0362602145226,Texas,12424
Motley County,48345,0.4510402973483,Texas,1156
Nacogdoches County,48347,26.7412054197836,Texas,65558
Navarro County,48349,18.5790439848761,Texas,48583
Newton County,48351,5.81297125701534,Texas,14057
Nolan County,48353,6.33599017652774,Texas,14966
Nueces County,48355,166.028634375297,Texas,360486
Ochiltree County,48357,4.35376749677255,Texas,10348
Oldham County,48359,0.537781447988349,Texas,2090
Orange County,48361,97.2215802406318,Texas,84047
Palo Pinto County,48363,11.4778918276682,Texas,28317
Panola County,48365,11.1544636139163,Texas,23440
Parker County,48367,55.470785113502,Texas,129802
Parmer County,48369,4.31856728852797,Texas,9852
Pecos County,48371,1.28032484717464,Texas,15797
Polk County,48373,17.4732169931259,Texas,47837
Potter County,48375,51.3869331514923,Texas,120899
Presidio County,48377,0.713365951495892,Texas,7123
Rains County,48379,19.3056959935703,Texas,11473
Randall County,48381,56.0888712560936,Texas,132475
Reagan County,48383,1.23256880993844,Texas,3752
Real County,48385,1.87153518415653,Texas,3389
Red River County,48387,4.54019766401323,Texas,12275
Reeves County,48389,2.21594372931446,Texas,15125
Refugio County,48391,3.6260760709598,Texas,7236
Roberts County,48393,0.369782546269164,Texas,885
Robertson County,48395,7.62624859349727,Texas,16890
Rockwall County,48397,284.441672044511,Texas,93642
Runnels County,48399,3.78729532505107,Texas,10310
Rusk County,48401,22.3942853972123,Texas,53595
Sabine County,48403,8.21198970142993,Texas,10458
